APMC,Commodity,Year,min_price,max_price,absolute_fluctuation,relative_fluctuation
Nandura,Black Gram,2014,4752,5364,612,12.878787878787879
Karad,SHEVGA,2016,3192,3804,612,19.172932330827066
Pune,Cucumber,2016,540,1152,612,113.33333333333333
Solapur,Banana,2014,467,1079,612,131.0492505353319
Rahata,Capsicum,2016,2442,3054,612,25.061425061425062
Akole,Gram,2015,3338,3950,612,18.334331935290592
Tumsar,Rice(Paddy-Hus),2016,2790,3402,612,21.93548387096774
Patan,Ginger (Fresh),2016,2059,2671,612,29.723166585721223
Khamgaon,Gram,2015,2956,3568,612,20.70365358592693
Karad,Chikoo,2015,1780,2392,612,34.38202247191011
Sailu,Green Gram,2016,4482,5094,612,13.654618473895582
Vai,Ridge Gourd,2016,2563,3175,612,23.87826765509169
Pathardi,Wheat(Husked),2016,1538,2150,612,39.79193758127438
Gevrai,Sorgum(Jawar),2015,1615,2227,612,37.89473684210526
Indapur-Bhigwan,Bajri,2016,1463,2075,612,41.83185235816815
Murum,Black Gram,2016,6459,7071,612,9.475150952159778
Akkolkot,Pigeon Pea (Tur),2016,9029,9641,612,6.778159264591871
Junnar (Narayangaon),Tomato,2016,316,928,612,193.67088607594937
Nira-Saswad,Bajri,2016,1520,2131,611,40.19736842105263
Majalgaon,Gram,2015,3815,4426,611,16.01572739187418
Nandura,Gram,2015,3619,4230,611,16.883116883116884
Chandrapur-Ganjwad,Brinjal,2015,500,1111,611,122.2
Aurangabad,Onion,2016,133,744,611,459.3984962406015
Vaijapur,Onion,2016,222,833,611,275.22522522522524
Dondaicha,Ground Nut Pods (Dry),2015,4244,4855,611,14.39679547596607
Ratanagari,Bitter Gourd,2014,2889,3500,611,21.149186569747318
Shrirampur,Tomato,2016,2972,3583,611,20.558546433378197
Karad,Pavata,2015,1889,2500,611,32.34515616728428
Kannad,Pigeon Pea (Tur),2016,7300,7911,611,8.36986301369863
Shahapur,Capsicum,2016,1167,1778,611,52.35646958011996
Lasalgaon-Vinchur,Gram,2016,3972,4583,611,15.382678751258812
Rahata,Ground Nut Pods (Dry),2016,3556,4167,611,17.1822272215973
Chandvad,Cucumber,2016,428,1039,611,142.7570093457944
Shrirampur,Custard Apple,2016,1667,2278,611,36.65266946610678
Kurdwadi-Modnimb,Gram,2016,3675,4286,611,16.625850340136054
Nira-Saswad,Wheat(Husked),2016,1625,2235,610,37.53846153846154
Phaltan,Wheat(Husked),2014,1570,2180,610,38.853503184713375
Sindi,Gram,2016,5055,5665,610,12.067260138476756
Sangrampur,Soybean,2014,2533,3143,610,24.082116067903673
Chandur Bajar,Gram,2014,2233,2843,610,27.317510076130766
Kalamb (Os),WHEAT(HUSKED),2016,2106,2716,610,28.96486229819563
Jalgaon,Lemon,2015,920,1530,610,66.30434782608695
Gevrai,Pigeon Pea (Tur),2014,3863,4473,610,15.7908361377168
Dhamangaon-Rly,Pigeon Pea (Tur),2016,5728,6338,610,10.649441340782124
Nashik,Wal Papdi,2015,460,1070,610,132.6086956521739
Lasalgaon,Soybean,2015,2841,3451,610,21.471312917986623
Sangali,Wheat(Unhusked),2014,3750,4360,610,16.266666666666666
Vadgaon Peth,GREEN CHILLI,2016,960,1570,610,63.541666666666664
Kalamb (Os),Wheat(Husked),2015,1352,1962,610,45.11834319526627
Chandrapur-Ganjwad,Bitter Gourd,2014,1340,1950,610,45.52238805970149
Nashik,Shahale ,2016,1858,2468,610,32.83100107642626
Deglur,Green Gram,2016,4300,4910,610,14.186046511627907
Sangali,Lentil,2016,5950,6560,610,10.252100840336135
Vai,Ginger (Fresh),2015,3577,4187,610,17.053396701146212
Manora,Pigeon Pea (Tur),2014,4490,5100,610,13.585746102449889
Amarawati-Fruit And Vegetables,Papai,2016,1220,1830,610,50.0
Ratanagari,Carrot,2015,1750,2360,610,34.857142857142854
Nilanga,Pigeon Pea (Tur),2016,8350,8960,610,7.3053892215568865
Aurangabad,GINGER (FRESH),2016,1045,1655,610,58.3732057416268
Chandur Bajar,Pigeon Pea (Tur),2016,7775,8385,610,7.845659163987138
Pune,Squash Gourd,2014,490,1100,610,124.48979591836735
Shahada,Green Gram,2015,5883,6493,610,10.3688594254632
Jalgaon,Flower,2016,2159,2768,609,28.207503473830478
Shahapur,Bitter Gourd,2015,2164,2773,609,28.142329020332717
Satara,Capsicum,2014,2652,3261,609,22.963800904977376
Karad,Squash Gourd,2016,3081,3690,609,19.76630963972736
Shahapur,Brinjal,2016,2682,3291,609,22.706935123042506
Mumbai,Curry Leaves,2015,1304,1913,609,46.70245398773006
Ahmedpur,Pigeon Pea (Tur),2016,6144,6753,609,9.912109375
Mangalwedha,TOMATO,2016,171,780,609,356.140350877193
Majalgaon,Bajri,2014,1060,1669,609,57.45283018867924
Vadgaon Peth,Brinjal,2015,655,1264,609,92.97709923664122
Satara,Cluster Bean,2016,1718,2327,609,35.44819557625146
Satara,Ladies Finger,2015,1743,2352,609,34.93975903614458
Nilanga,Gram,2015,3724,4333,609,16.353383458646615
Chikhali,Pigeon Pea (Tur),2015,4834,5443,609,12.598262308647083
Aurangabad,Mango(Raw),2016,2882,3491,609,21.13115891741846
Khamgaon,Gram,2016,3917,4526,609,15.547612969109013
Hingoli,Pigeon Pea (Tur),2014,4360,4969,609,13.96788990825688
Chakur,Pigeon Pea (Tur),2016,8114,8723,609,7.5055459699285185
Chandrapur-Ganjwad,Tomato,2015,583,1192,609,104.45969125214408
Jalna,Gram,2016,5724,6333,609,10.639412997903564
Babhulgaon,Gram,2016,5003,5612,609,12.172696382170697
Jalgaon,Wal Papdi,2016,1055,1664,609,57.725118483412324
Pandharkawada,Pigeon Pea (Tur),2015,4778,5387,609,12.745918794474676
Satara,Pavtta,2014,2739,3348,609,22.234392113910186
Ahmedpur,Paddy-Unhusked,2015,801,1410,609,76.02996254681648
Satara,Pavtta,2016,3348,3957,609,18.189964157706093
Lasalgaon,Bajri,2016,1461,2070,609,41.68377823408624
Kalamb (Os),Wheat(Husked),2014,1339,1947,608,45.40702016430172
Kopargaon,Gram,2015,3214,3822,608,18.91723708774113
Murtizapur,Pigeon Pea (Tur),2016,8458,9066,608,7.188460628990305
Nagpur,Coriander  ,2016,2938,3546,608,20.694349897889722
Navapur,Green Chilli,2016,4821,5429,608,12.611491391827421
Patan,Ginger (Fresh),2016,2300,2908,608,26.434782608695652
Katol,Gram,2016,4705,5313,608,12.922422954303933
Yeola,Gram,2015,3606,4214,608,16.860787576261785
Aurangabad,Ladies Finger,2016,2092,2700,608,29.063097514340345
Chandrapur-Ganjwad,Flower,2014,515,1123,608,118.05825242718447
Lasur Station,Wheat(Husked),2016,1524,2132,608,39.89501312335958
Pathardi,Wheat(Husked),2016,1623,2231,608,37.4614910659273
Mumbai,Curry Leaves,2014,1228,1836,608,49.5114006514658
Karad,Bitter Gourd,2016,3673,4281,608,16.553226245575825
Akola,PIGEON PEA (TUR),2016,5329,5937,608,11.40927003190092
Dondaicha,Pigeon Pea (Tur),2016,6527,7135,608,9.31515244369542
Nandura,Green Gram,2016,4515,5123,608,13.466223698781839
Hinganghat,Gram,2015,3775,4383,608,16.105960264900663
Mumbai-Fruit Market,MOSAMBI,2016,1304,1912,608,46.625766871165645
Satara,Carrot,2015,1107,1714,607,54.83288166214995
Mumbai,Green Chilli,2016,6662,7269,607,9.111377964575203
Vai,Green Chilli,2015,3000,3607,607,20.233333333333334
Karanja,Pigeon Pea (Tur),2015,6646,7253,607,9.133313271140535
Pune-Manjri,Onion,2015,680,1287,607,89.26470588235294
Lonar,Black Gram,2015,6269,6876,607,9.682565002392726
Parner,Onion,2016,308,915,607,197.07792207792207
Jalgaon,Jaggery,2015,2204,2811,607,27.540834845735027
Chandur Rly.,Pigeon Pea (Tur),2016,7624,8231,607,7.961699895068206
Shegaon,Thymol/Lovage,2016,13413,14020,607,4.525460374263774
Osmanabad,Sorgum(Jawar),2015,1291,1898,607,47.01781564678544
Aarni,Soybean,2016,3067,3674,607,19.791327029670686
Aarni,Pigeon Pea (Tur),2016,8183,8790,607,7.417817426371746
Anajngaon Surji,Pigeon Pea (Tur),2015,6672,7279,607,9.097721822541967
Pusad,Wheat(Husked),2016,1579,2186,607,38.44205193160228
Chandrapur,Papai,2015,807,1414,607,75.21685254027261
Akluj,Bitter Gourd,2014,1208,1815,607,50.24834437086093
Amarawati,Soybean,2015,2650,3257,607,22.90566037735849
Akola,Gram,2016,7225,7831,606,8.387543252595156
Hinganghat,Soybean,2014,2878,3484,606,21.05628908964559
Akkolkot,Black Gram,2016,7531,8137,606,8.04674014075156
Sangrampur,Soybean,2015,2729,3335,606,22.205936240381092
Pune-Pimpri,Bottle Gourd,2016,1144,1750,606,52.97202797202797
Nandura,GRAM,2016,7664,8270,606,7.907098121085595
Sailu,Sorgum(Jawar),2015,1321,1927,606,45.87433762301287
Lasalgaon,Soybean,2015,2756,3362,606,21.988388969521043
Umarga,Green Gram,2016,3898,4504,606,15.546434068753207
Indapur-Bhigwan,Bajri,2015,1400,2006,606,43.285714285714285
Mumbai,Potato,2016,761,1367,606,79.63206307490144
Akluj,Carrot,2016,567,1173,606,106.87830687830687
Pimpalgaon Basawant,Tomato,2016,299,905,606,202.67558528428094
Osmanabad,Sorgum(Jawar),2016,1542,2148,606,39.29961089494164
Vani,Pigeon Pea (Tur),2016,8083,8689,606,7.497216380056909
Chikhali,Gram,2015,3563,4169,606,17.008139208532135
Umared,Wheat(Husked),2016,1600,2206,606,37.875
Chandrapur-Ganjwad,ONION,2016,1165,1771,606,52.01716738197425
Kej,Wheat(Husked),2015,1885,2491,606,32.148541114058354
Manchar,Flower,2016,900,1505,605,67.22222222222223
Malkapur,Gram,2016,5070,5675,605,11.93293885601578
Jalgaon,Coriander (Dry),2014,10710,11315,605,5.648926237161532
Devala,Pigeon Pea (Tur),2016,6190,6795,605,9.773828756058158
Ramtek,Pigeon Pea (Tur),2016,7495,8100,605,8.072048032021348
Khed,Cabbage,2016,521,1126,605,116.12284069097889
Rajura,Cotton,2015,3347,3952,605,18.075888855691666
Shrirampur,Green Chilli,2016,2395,3000,605,25.260960334029228
Pune,Lemon,2015,95,700,605,636.8421052631579
Amarawati,Ground Nut Pods (Dry),2016,4107,4712,605,14.730947163379597
Shrirampur,Tomato,2015,1316,1921,605,45.972644376899694
Kalyan,Green-Peas,2016,4725,5330,605,12.804232804232804
Shrirampur,Ladies Finger,2016,2184,2789,605,27.7014652014652
Sailu,Pigeon Pea (Tur),2016,8068,8673,605,7.498760535448686
Lasur Station,Sorgum(Jawar),2015,1372,1977,605,44.096209912536445
Nira-Saswad,Wheat(Husked),2016,1590,2195,605,38.0503144654088
Sailu,Pigeon Pea (Tur),2016,7280,7885,605,8.31043956043956
Jalgaon,Potato,2016,853,1458,605,70.926143024619
Ratanagari,Tomato,2015,1280,1885,605,47.265625
Satara,Bitter Gourd,2015,3316,3921,605,18.24487334137515
Nagpur,Papai,2015,533,1138,605,113.50844277673546
Aurangabad,Capsicum,2014,2033,2638,605,29.758976881455975
Deglur,Black Gram,2014,5184,5789,605,11.670524691358025
Lasur Station,Green Gram,2014,6651,7256,605,9.096376484739137
Shrirampur,Mango(Raw),2016,1875,2479,604,32.21333333333333
Chandrapur-Ganjwad,Onion,2016,564,1168,604,107.09219858156028
Aarni,Pigeon Pea (Tur),2015,4723,5327,604,12.7884818970993
Dound,Gram,2016,5945,6549,604,10.159798149705635
Shirur,Tamarind,2016,2464,3068,604,24.51298701298701
Umarga,Pigeon Pea (Tur),2014,4000,4604,604,15.1
Hinganghat,Pigeon Pea (Tur),2014,4483,5087,604,13.473120678117333
Shrirampur,Green Chilli,2014,3604,4208,604,16.759156492785795
Aurangabad,Onion,2016,265,869,604,227.9245283018868
Nagpur,Capsicum,2016,4971,5575,604,12.150472741903037
Amarawati-Fruit And Vegetables,Coriander  ,2016,3463,4067,604,17.441524689575512
Kolhapur-Laxmipuri,Split Black Gram,2016,14550,15154,604,4.151202749140894
Kalyan,Papai,2015,1305,1909,604,46.28352490421456
Bhokardan,Gram,2016,3509,4113,604,17.212881162724422
Kolhapur-Laxmipuri,GR.NUT KERNELS,2016,8128,8732,604,7.431102362204724
Latur-Murud,Gram,2016,5121,5725,604,11.794571372778755
Pandharkawada,Soybean,2014,2596,3200,604,23.266563944530045
Umarga,Gram,2016,3787,4391,604,15.949300237655136
Mumbai,Papai,2015,604,1208,604,100.0
Nashik-Devlali,Shepu,2016,328,932,604,184.14634146341464
Lonand,Sorgum(Jawar),2015,1550,2154,604,38.96774193548387
Washim,BLACK GRAM,2016,6282,6885,603,9.598853868194842
Vasai,WHEAT(HUSKED),2016,1890,2493,603,31.904761904761905
Sangli-Phale Bhajipalam,Papai,2016,219,822,603,275.3424657534247
Manora,Pigeon Pea (Tur),2016,7753,8356,603,7.777634464078421
Umari,Pigeon Pea (Tur),2016,7443,8046,603,8.101571946795646
Hanegaon,SOYBEAN,2016,2134,2737,603,28.25679475164011
Nandgaon,Pigeon Pea (Tur),2016,6575,7178,603,9.171102661596958
Kurdwadi,Sorgum(Jawar),2015,1454,2057,603,41.47180192572215
Nashik,Tomato,2016,518,1121,603,116.40926640926641
Amarawati,Onion,2016,268,871,603,225.0
Lasalgaon,Onion,2016,274,877,603,220.07299270072994
Ambejogai,Gram,2016,4728,5331,603,12.753807106598984
Akola,Black Gram,2015,5171,5774,603,11.661187391220267
Pune-Moshi,Ghevda,2016,2569,3172,603,23.47216815881666
Washim,Black Gram,2015,8289,8891,602,7.26263723006394
Dhule,Cowpea,2016,3425,4027,602,17.576642335766422
Satana,WHEAT(HUSKED),2016,1673,2275,602,35.98326359832636
Khed-Chakan,Cucumber,2016,1396,1998,602,43.12320916905444
Malegaon,Green Gram,2015,7362,7964,602,8.17712578103776
Umarga,Soybean,2014,2776,3378,602,21.685878962536023
Yeotmal,Pigeon Pea (Tur),2015,8048,8650,602,7.480119284294235
Pune,Gr.Nut Kernels,2016,8075,8677,602,7.455108359133127
Devala,Green Gram,2016,5232,5834,602,11.50611620795107
Akola,Pigeon Pea (Tur),2014,4728,5330,602,12.732656514382402
Manchar,ONION,2016,371,973,602,162.26415094339623
Gevrai,Green Gram,2015,6922,7524,602,8.696908407974574
Nilanga,Black Gram,2015,8320,8922,602,7.235576923076923
Karanja,Pigeon Pea (Tur),2015,6034,6636,602,9.976798143851509
Pune,Onion,2016,524,1126,602,114.8854961832061
Mangrulpeer,Gram,2015,3315,3917,602,18.159879336349924
Mangrulpeer,Wheat(Husked),2016,1425,2027,602,42.24561403508772
Anajngaon Surji,Pigeon Pea (Tur),2016,7663,8265,602,7.855931097481404
Anajngaon Surji,Pigeon Pea (Tur),2016,5638,6240,602,10.67754522880454
Latur-Murud,Soybean,2015,3193,3794,601,18.822424052615094
Chikhali,Gram,2016,3738,4339,601,16.07811663991439
Junnar (Alephata),Onion,2016,492,1093,601,122.15447154471545
Nashik,Flower,2015,430,1031,601,139.7674418604651
Kej,WHEAT(HUSKED),2016,1400,2001,601,42.92857142857143
Nira-Saswad,Bajri,2016,1627,2228,601,36.93915181315304
Yeola,Gram,2014,2046,2647,601,29.374389051808407
Mangrulpeer,Soybean,2015,2976,3577,601,20.19489247311828
Nashik,Squash Gourd,2015,266,867,601,225.93984962406014
Mangalwedha,Pigeon Pea (Tur),2015,4474,5075,601,13.433169423334823
Gangapur,Onion,2016,200,801,601,300.5
Mehkar,Black Gram,2016,11900,12501,601,5.050420168067227
Ramtek,Pigeon Pea (Tur),2016,7414,8015,601,8.10628540598867
Shirpur,Sorgum(Jawar),2016,1332,1933,601,45.12012012012012
Barshi-Vairag,Sorgum(Jawar),2016,1740,2341,601,34.54022988505747
Manmad,Green Gram,2016,6800,7401,601,8.838235294117647
Ghoti,Tomato,2016,1135,1736,601,52.951541850220266
Lonar,Gram,2016,7015,7616,601,8.56735566642908
Akkolkot,Wheat(Husked),2015,1400,2001,601,42.92857142857143
Pachora,Green Gram,2016,4026,4627,601,14.92796820665673
Loha,Turmeric,2015,6900,7501,601,8.710144927536232
Kej,Gram,2016,4534,5135,601,13.25540361711513
Nampur,Onion,2016,333,934,601,180.48048048048048
Indapur-Bhigwan,CORIANDER (DRY),2016,6000,6600,600,10.0
Osmanabad,Shevga,2016,2000,2600,600,30.0
Karad,Squash Gourd,2016,3642,4242,600,16.474464579901152
Mumbai,Split Gram,2014,3572,4172,600,16.7973124300112
Sengaon,TURMERIC,2016,6700,7300,600,8.955223880597014
Akluj,Ground Nut Pods (Dry),2016,3000,3600,600,20.0
Pune,Gram,2015,5290,5890,600,11.342155009451796
Mumbai,Cluster Bean,2015,3000,3600,600,20.0
Indapur-Bhigwan,Horse Gram,2015,1500,2100,600,40.0
Kolhapur-Laxmipuri,Wheat(Husked),2016,2277,2877,600,26.350461133069828
Kamthi,Potato,2016,696,1296,600,86.20689655172414
Koregaon,Onion,2015,3200,3800,600,18.75
Sillod-Bharadi,Black Gram,2016,7500,8100,600,8.0
Bhivandi,Wheat(Husked),2014,1467,2067,600,40.899795501022496
Vasai,Tomato,2016,1000,1600,600,60.0
Palus,Bitter Gourd,2016,2533,3133,600,23.68732727990525
Pune-Pimpri,Ladies Finger,2016,3221,3821,600,18.627755355479664
Akole,Bajri,2016,1433,2033,600,41.8702023726448
Kamthi,Raddish,2016,422,1022,600,142.18009478672985
Jalgaon Jamod-Aasalgaon,Gram,2016,5900,6500,600,10.169491525423728
Lasalgaon,Wheat(Husked),2016,1565,2165,600,38.33865814696485
Sindi,Soybean,2015,3030,3630,600,19.801980198019802
Mantha,Pigeon Pea (Tur),2015,6500,7100,600,9.23076923076923
Kolhapur-Laxmipuri,Spilt Pigeon Pea,2016,11800,12400,600,5.084745762711864
Pandharpur,Potato,2016,500,1100,600,120.0
Balapur,Gram,2016,4990,5590,600,12.024048096192384
Shirpur,Onion,2016,200,800,600,300.0
Anajngaon Surji,Pigeon Pea (Tur),2015,7400,8000,600,8.108108108108109
Solapur,Flower,2015,360,960,600,166.66666666666666
Karad,Tomato,2016,2019,2619,600,29.71768202080238
Karad,Sweet Potato,2016,1080,1680,600,55.55555555555556
Palus,Bottle Gourd,2016,900,1500,600,66.66666666666667
Osmanabad,Sorgum(Jawar),2016,1619,2219,600,37.059913526868435
Pune,Dhemse,2014,1000,1600,600,60.0
Jalgaon,Tomato,2015,1026,1626,600,58.47953216374269
Kolhapur-Malkapur,Cabbage,2016,514,1114,600,116.73151750972762
Shevgaon,Gram,2015,3767,4367,600,15.927794000530927
Nagpur,Coriander (Dry),2015,7300,7900,600,8.219178082191782
Bhor,Rice(Paddy-Hus),2016,3533,4133,600,16.982734220209455
Nagpur,Sorgum(Jawar),2016,1600,2200,600,37.5
Akluj,Banana,2016,560,1160,600,107.14285714285714
Vadgaon Peth,Bitter Gourd,2015,1575,2175,600,38.095238095238095
Bhivandi,Potato,2015,1000,1600,600,60.0
Jalgaon Jamod-Aasalgaon,Green Gram,2015,5250,5850,600,11.428571428571429
Ghoti,Ladies Finger,2016,1760,2360,600,34.09090909090909
Indapur (Nimgaon Ketki),Sorgum(Jawar),2016,1600,2200,600,37.5
Bhiwapur,Gram,2015,3000,3600,600,20.0
Shrirampur,Pigeon Pea (Tur),2016,6180,6780,600,9.70873786407767
Jalgaon Jamod,Pigeon Pea (Tur),2015,3950,4550,600,15.189873417721518
Mumbai,Lentil,2014,5027,5627,600,11.935548040580864
Bhivandi,Rice(Paddy-Hus),2015,2323,2923,600,25.82866982350409
Amalner,Green Gram,2014,7900,8500,600,7.594936708860759
Akluj,Wheat(Unhusked),2015,2800,3400,600,21.428571428571427
Kamthi,Kanda Pat,2016,400,1000,600,150.0
Jalna,Safflower,2015,3050,3650,600,19.672131147540984
Nagpur,Sorgum(Jawar),2016,1600,2200,600,37.5
Partur,Pigeon Pea (Tur),2015,5465,6065,600,10.978956999085087
Shrirampur,Capsicum,2015,1500,2100,600,40.0
Jalgaon,Chikoo,2015,1200,1800,600,50.0
Manchar,Ghevda,2015,3005,3605,600,19.966722129783694
Mumbai,Custard Apple,2014,3100,3700,600,19.35483870967742
Shrigonda,LEMON,2016,1900,2500,600,31.57894736842105
Shrirampur,MOSAMBI,2016,2200,2800,600,27.272727272727273
Patan,Ghevda,2016,2475,3075,600,24.242424242424242
Bhokardan-Pimpalgaon Renu,BLACK GRAM,2016,5000,5600,600,12.0
Gangapur,Soybean,2016,3300,3900,600,18.181818181818183
Achalpur,Lentil,2016,4600,5200,600,13.043478260869565
Shahapur,Ladies Finger,2016,1544,2144,600,38.86010362694301
Satara,Onion,2015,944,1544,600,63.559322033898304
Jalgaon Jamod,Gram,2015,3267,3867,600,18.365472910927455
Tumsar,Gram,2015,3954,4554,600,15.174506828528072
Vadgaon Peth,Bottle Gourd,2016,850,1450,600,70.58823529411765
Jalgaon Jamod,Black Gram,2016,5300,5900,600,11.320754716981131
Baramati,Bajri,2016,1700,2300,600,35.294117647058826
Kolhapur-Laxmipuri,SPILT PIGEON PEA,2016,10733,11333,600,5.590235721606261
Shahapur,Ridge Gourd,2016,2775,3375,600,21.62162162162162
Jalgaon Jamod,Ground Nut Pods (Dry),2015,3600,4200,600,16.666666666666668
Nanded,Pigeon Pea (Tur),2016,7917,8517,600,7.578628268283441
Kamthi,Squash Gourd,2016,1060,1660,600,56.60377358490566
Mumbai,Cluster Bean,2015,2500,3100,600,24.0
Indapur-Bhigwan,Bajri,2015,1251,1851,600,47.961630695443645
Manchar,Maize(Corn.),2014,200,800,600,300.0
Karad,Green Chilli,2015,2714,3314,600,22.10759027266028
Manchar,Ladies Finger,2015,1600,2200,600,37.5
Lasalgaon,Black Gram,2016,8401,9001,600,7.142006903940007
Akole,Bhagar/Vari,2014,2000,2600,600,30.0
Varora,Soybean,2016,3307,3907,600,18.143332325370427
Akole,Bhagar/Vari,2014,2000,2600,600,30.0
Akluj,Banana,2015,200,800,600,300.0
Pandharpur,Potato,2015,850,1450,600,70.58823529411765
Rahata,Bor,2015,1750,2350,600,34.285714285714285
Aurangabad,Coriander  ,2015,300,900,600,200.0
Karad,Cluster Bean,2014,2667,3267,600,22.49718785151856
Manchar,Onion,2015,1700,2300,600,35.294117647058826
Aurangabad,Chavli (Shenga ),2015,2013,2613,600,29.806259314456035
Nira,Bajri,2015,1500,2100,600,40.0
Nira,Bajri,2015,1500,2100,600,40.0
Aurangabad,Chavli (Shenga ),2015,1165,1765,600,51.502145922746784
Aurangabad,Math (Bhaji),2016,600,1200,600,100.0
Khed-Chakan,Coriander  ,2016,400,1000,600,150.0
Pune,Potato,2015,674,1274,600,89.02077151335311
Manchar,Flower,2014,100,700,600,600.0
Beed,Sesamum,2015,8700,9300,600,6.896551724137931
Khed-Chakan,Chavli (Shenga ),2016,992,1592,600,60.483870967741936
Shahapur,Ridge Gourd,2014,2667,3267,600,22.49718785151856
Vasai,Tomato,2014,1600,2200,600,37.5
Vasai,Sorgum(Jawar),2014,1600,2200,600,37.5
Akole,Bhagar/Vari,2014,2000,2600,600,30.0
Pune-Manjri,Spinach,2016,900,1500,600,66.66666666666667
Pune-Moshi,Ghevda,2016,5400,6000,600,11.11111111111111
Kolhapur,Snake Gourd,2016,854,1454,600,70.2576112412178
Akluj,Green-Peas,2014,1200,1800,600,50.0
Shahapur,Bitter Gourd,2014,2330,2930,600,25.751072961373392
Nira,Wheat(Husked),2015,1600,2200,600,37.5
Aurangabad,Guava,2015,1000,1600,600,60.0
Pusad,Wheat(Husked),2016,1486,2086,600,40.376850605652756
Solapur,Green Peas (Dry),2015,3100,3700,600,19.35483870967742
Nira,Wheat(Husked),2015,1575,2175,600,38.095238095238095
Kille Dharur,Tamarind,2015,3000,3600,600,20.0
Kolhapur,Potato,2016,1212,1812,600,49.504950495049506
Jalgaon,Methi (Bhaji),2015,605,1205,600,99.17355371900827
Jalgaon,Coriander (Dry),2016,7600,8200,600,7.894736842105263
Nira,Wheat(Husked),2015,1600,2200,600,37.5
Karad,Capsicum,2015,2300,2900,600,26.08695652173913
Akluj,Tomato,2014,939,1539,600,63.89776357827476
Nira,Sorgum(Jawar),2015,1600,2200,600,37.5
Vasai,Potato,2014,1600,2200,600,37.5
